Suburb,Location [Deg],Distance to CBD [km],Venue Name,Venue Category,Price [$]
Lavender Bay,"(-33.8432002, 151.2074155)",1.5361150143345028,Mastro's Cafe,Café,"6,858,000"
Lavender Bay,"(-33.8432002, 151.2074155)",1.5361150143345028,Fitness First,Gym,"6,858,000"
Lavender Bay,"(-33.8432002, 151.2074155)",1.5361150143345028,Nando's,Portuguese Restaurant,"6,858,000"
Lavender Bay,"(-33.8432002, 151.2074155)",1.5361150143345028,Waverton Park,Park,"6,858,000"
Lavender Bay,"(-33.8432002, 151.2074155)",1.5361150143345028,Kirribilli Seafoods,Fish Market,"6,858,000"
Lavender Bay,"(-33.8432002, 151.2074155)",1.5361150143345028,Ripples at Milsons Point,Italian Restaurant,"6,858,000"
Lavender Bay,"(-33.8432002, 151.2074155)",1.5361150143345028,Batch Burgers & Espresso,Burger Joint,"6,858,000"
Lavender Bay,"(-33.8432002, 151.2074155)",1.5361150143345028,Waverton North Sydney Club,Bowling Green,"6,858,000"
Lavender Bay,"(-33.8432002, 151.2074155)",1.5361150143345028,Woolworths Metro,Supermarket,"6,858,000"
Bellevue Hill,"(-33.8797123, 151.2561988)",4.598939449523465,Cooper Park,Park,"5,733,500"
Bellevue Hill,"(-33.8797123, 151.2561988)",4.598939449523465,Bernasconi's,Café,"5,733,500"
Bellevue Hill,"(-33.8797123, 151.2561988)",4.598939449523465,Rose Bay Promenade,Trail,"5,733,500"
Bellevue Hill,"(-33.8797123, 151.2561988)",4.598939449523465,Sushi Den,Sushi Restaurant,"5,733,500"
Bellevue Hill,"(-33.8797123, 151.2561988)",4.598939449523465,Rose Bay Park,Park,"5,733,500"
Bellevue Hill,"(-33.8797123, 151.2561988)",4.598939449523465,Sugarloaf Cafe,Café,"5,733,500"
Bellevue Hill,"(-33.8797123, 151.2561988)",4.598939449523465,Blip Coffee,Café,"5,733,500"
Bellevue Hill,"(-33.8797123, 151.2561988)",4.598939449523465,Bar Mia,Pizza Place,"5,733,500"
Bellevue Hill,"(-33.8797123, 151.2561988)",4.598939449523465,Jewel On The Bay,Indian Restaurant,"5,733,500"
Bellevue Hill,"(-33.8797123, 151.2561988)",4.598939449523465,Bellevue Park,Park,"5,733,500"
Bellevue Hill,"(-33.8797123, 151.2561988)",4.598939449523465,Hachi-Bei,Japanese Restaurant,"5,733,500"
Bellevue Hill,"(-33.8797123, 151.2561988)",4.598939449523465,Plumer Road Gourmet Chicken,Fried Chicken Joint,"5,733,500"
Bellevue Hill,"(-33.8797123, 151.2561988)",4.598939449523465,Pasta Pantry,Italian Restaurant,"5,733,500"
Bellevue Hill,"(-33.8797123, 151.2561988)",4.598939449523465,Crave Pasta Deli,Café,"5,733,500"
Bellevue Hill,"(-33.8797123, 151.2561988)",4.598939449523465,Creme Brulee Cafe,Café,"5,733,500"
Bellevue Hill,"(-33.8797123, 151.2561988)",4.598939449523465,Woollahra Golf Club,Golf Course,"5,733,500"
Bellevue Hill,"(-33.8797123, 151.2561988)",4.598939449523465,Patricks on Bellevue,Grocery Store,"5,733,500"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,Lyne Park,Park,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,Rose Bay Beach,Beach,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,Catalina,Australian Restaurant,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,The Royal Sydney Golf Club,Golf Course,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,Rose Bay Park,Park,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,Perfection Chocolates & Sweets,Coffee Shop,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,Gaslight Pharmacy,Pharmacy,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,Mangia e Bevi,Italian Restaurant,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,Chargrill Charlies,Comfort Food Restaurant,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,Sydney Seaplanes,Airport,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,Sushi Den,Sushi Restaurant,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,Bernasconi's,Café,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,Rose Bay Promenade,Trail,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,Ministry of Coffee,Café,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,Sonoma Cafe Rose Bay,Café,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,Secret Garden,Thai Restaurant,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,Sugar & Spoon Cafe,Café,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,Parisi's Of Rose Bay,Deli / Bodega,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,Europan,Café,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,Blue Monkey Thai,Thai Restaurant,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,Jewel On The Bay,Indian Restaurant,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,Sugarloaf Cafe,Café,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,La Galleria Cafe,Café,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,Anytime Fitness,Gym,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,Rose Bay RSL,Beer Garden,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,IGA Rose Bay,Grocery Store,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,Three Beans Cafe,Café,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,Oporto,Fried Chicken Joint,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,Boost Juice,Juice Bar,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,Domino's Pizza,Pizza Place,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,Hachi-Bei,Japanese Restaurant,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,best thai,Thai Restaurant,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,Plumer Road Gourmet Chicken,Fried Chicken Joint,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,Dover Deli,Deli / Bodega,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,Lyne Park Tennis Centre,Tennis Court,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,Rose Bay Aquatic Hire,Harbor / Marina,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,Woollahra Golf Club,Golf Course,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,Woolworths,Supermarket,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,Woolworths Coffee Counter,Coffee Shop,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,Rose Bay Ferry Wharf,Pier,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,Oscar's Cafe,Café,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,The Bagel Co.,Café,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,Rose Bay Hotel,Pub,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,Crust Gourmet Pizza Bar,Pizza Place,"5,713,200"
Rose Bay,"(-33.8741644, 151.265471)",5.0177452527932385,Art of Coffee,Coffee Shop,"5,713,200"
Vaucluse,"(-33.8558564, 151.2761018)",5.52108911310556,Vaucluse Bay,Beach,"5,502,000"
Vaucluse,"(-33.8558564, 151.2761018)",5.52108911310556,Vaucluse House,History Museum,"5,502,000"
Vaucluse,"(-33.8558564, 151.2761018)",5.52108911310556,Vaucluse House Tearooms,Café,"5,502,000"
Vaucluse,"(-33.8558564, 151.2761018)",5.52108911310556,Parsley Bay Reserve,Park,"5,502,000"
Vaucluse,"(-33.8558564, 151.2761018)",5.52108911310556,Sushi Den Dining,Sushi Restaurant,"5,502,000"
Vaucluse,"(-33.8558564, 151.2761018)",5.52108911310556,Milk Beach,Beach,"5,502,000"
Vaucluse,"(-33.8558564, 151.2761018)",5.52108911310556,The Grumpy Baker,Bakery,"5,502,000"
Vaucluse,"(-33.8558564, 151.2761018)",5.52108911310556,Diamond Bay Reserve,Park,"5,502,000"
Vaucluse,"(-33.8558564, 151.2761018)",5.52108911310556,Nielsen Park,Beach,"5,502,000"
Vaucluse,"(-33.8558564, 151.2761018)",5.52108911310556,Queens Beach,Beach,"5,502,000"
Vaucluse,"(-33.8558564, 151.2761018)",5.52108911310556,Christison Park,Park,"5,502,000"
Vaucluse,"(-33.8558564, 151.2761018)",5.52108911310556,Lighthouse Reserve,Lighthouse,"5,502,000"
Vaucluse,"(-33.8558564, 151.2761018)",5.52108911310556,Johnston's Lookout,Scenic Lookout,"5,502,000"
Vaucluse,"(-33.8558564, 151.2761018)",5.52108911310556,Samuel Park,Park,"5,502,000"
Vaucluse,"(-33.8558564, 151.2761018)",5.52108911310556,Vaucluse Light House,Lighthouse,"5,502,000"
Vaucluse,"(-33.8558564, 151.2761018)",5.52108911310556,Parsely Bay Beach,Beach,"5,502,000"
Vaucluse,"(-33.8558564, 151.2761018)",5.52108911310556,Strickland House,Historic Site,"5,502,000"
Vaucluse,"(-33.8558564, 151.2761018)",5.52108911310556,Macquarie Lightstation,Lighthouse,"5,502,000"
Vaucluse,"(-33.8558564, 151.2761018)",5.52108911310556,Macquarie Lighthouse,Lighthouse,"5,502,000"
Vaucluse,"(-33.8558564, 151.2761018)",5.52108911310556,Gourmand Deli,Deli / Bodega,"5,502,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Sydney Opera House - Concert Hall,Concert Hall,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Drama Theatre,Theater,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Sydney Opera House,Opera House,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Sydney Opera House - Studio,Theater,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Sydney Opera House - Playhouse,Theater,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Bennelong Restaurant,Australian Restaurant,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Opera Kitchen,Café,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Opera Bar,Cocktail Bar,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Joan Sutherland Theatre,Concert Hall,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Sydney Opera House Forecourt,Plaza,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Sydney Harbour Bridge,Bridge,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Portside Sydney,Australian Restaurant,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Harbour Bridge Pylon Lookout,Scenic Lookout,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Dawes Point,Scenic Lookout,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Kirribilli Lookout,Scenic Lookout,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Aria Restaurant,Australian Restaurant,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Mrs. Macquarie's Point,Scenic Lookout,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Park Hyatt Sydney,Hotel,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,The Opera House to the Botanic Gardens Walk,Trail,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Mrs Macquarie's Chair,Monument / Landmark,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Quay,Australian Restaurant,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,The Tea Cosy,Café,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,The Squire's Landing,Brewery,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Government House,History Museum,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Ribs & Burgers,Burger Joint,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,The Bar at Park Hyatt Sydney,Hotel Bar,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Dr Mary Booth Park & Lookout,Park,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Yukis At The Quay,Japanese Restaurant,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Bradfield Park,Park,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,BridgeClimb Sydney,Tour Provider,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,6 Head 1788,Australian Restaurant,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,The Fine Food Store,Café,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,The MCA Cafe & Sculpture Terrace,Café,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Museum of Contemporary Art,Art Museum,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,The Glenmore Rooftop Hotel,Pub,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,La Renaissance Café Pâtisserie,Bakery,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Garden Bar by the Corner House,Cocktail Bar,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Cahill Walk,Trail,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Cahill Expressway Lookout,Scenic Lookout,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,The Rocks Markets,Flea Market,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,St. George OpenAir Cinema,Movie Theater,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Celsius Coffee Co.,Café,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Café Sydney,Australian Restaurant,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,The Spice Room,Indian Restaurant,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Main Pond,Garden,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Dendy Cinemas,Indie Movie Theater,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,North Sydney Olympic Pool,Pool,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Chat Thai | ชาติไทย (Chat Thai),Thai Restaurant,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Saké Restaurant & Bar,Japanese Restaurant,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Club Intercontinental,Hotel Bar,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Rooftop Pool (Park Hyatt),Pool,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,The Dining Room,Australian Restaurant,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,The Big Tree,Tree,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Pony Lounge & Dining,Australian Restaurant,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Harbour Master's Steps,Plaza,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Café Opera,Café,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Creperie Suzette,Café,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Hacienda,Cocktail Bar,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,The Cortile,Hotel Bar,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Lotus Dumpling Bar,Asian Restaurant,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,The Rocks Café,Café,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,The East Chinese Restaurant,Chinese Restaurant,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,La Capannina Restaurant,Italian Restaurant,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Ground Control Café,Café,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Lady Gowrie Lookout,Scenic Lookout,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Phillip's Foote,Australian Restaurant,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Graze MCA,Bistro,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,The Rocks Discovery Museum,Museum,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Pier 2/3,Harbor / Marina,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Gelatissimo,Ice Cream Shop,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Hurricane's Grill,Steakhouse,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Bar Patrón,Mexican Restaurant,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Four Frogs Crêperie,Creperie,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Small Bar Kirribilli,Bar,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Busby's Bar,Beer Garden,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Aqua Dining,Italian Restaurant,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Ainoya (藍の屋),Japanese Restaurant,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Sydney Conservatorium of Music,Music School,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Luna Park,Theme Park,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Pizzeria Rio,Pizza Place,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,The Doss House,Speakeasy,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Endeavour Tap Rooms,Brewery,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Fortune of War,Pub,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Bekya,Middle Eastern Restaurant,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Sticky,Dessert Shop,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Handa Opera On Sydney Harbour,Opera House,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,The Deck,Bar,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Mercantile Hotel,Hotel,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Stir Crazy Thai,Thai Restaurant,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Fratelli Fresh,Italian Restaurant,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Justice & Police Museum,Museum,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Sydney Harbour Tall Ships,Museum,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Cruise Bar,Bar,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,"Street Market, Asian Tapas & Resturant",Asian Restaurant,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Holiday Inn,Hotel,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,First Fleet Park,Park,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Pancakes On The Rocks,Diner,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Sir Stamford at Circular Quay Hotel,Hotel,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Baskin-Robbins,Ice Cream Shop,"5,330,000"
Sydney,"(-33.8548157, 151.2164539)",0.0,Portobello Cafe,Italian Restaurant,"5,330,000"
Darling Point,"(-33.8730723, 151.2376378)",2.8183387650232516,Steyne Park,Park,"5,291,600"
Darling Point,"(-33.8730723, 151.2376378)",2.8183387650232516,Rushcutters Bay Park,Park,"5,291,600"
Darling Point,"(-33.8730723, 151.2376378)",2.8183387650232516,Arte Bianca,Italian Restaurant,"5,291,600"
Darling Point,"(-33.8730723, 151.2376378)",2.8183387650232516,Yarranabbe Park,Park,"5,291,600"
Darling Point,"(-33.8730723, 151.2376378)",2.8183387650232516,Bei Amici,Italian Restaurant,"5,291,600"
Darling Point,"(-33.8730723, 151.2376378)",2.8183387650232516,Double Bay Beach,Beach,"5,291,600"
Darling Point,"(-33.8730723, 151.2376378)",2.8183387650232516,Beare Park,Park,"5,291,600"
Darling Point,"(-33.8730723, 151.2376378)",2.8183387650232516,Bar Indigo,Café,"5,291,600"
Darling Point,"(-33.8730723, 151.2376378)",2.8183387650232516,Redleaf Beach,Beach,"5,291,600"
Darling Point,"(-33.8730723, 151.2376378)",2.8183387650232516,McKell Park,Park,"5,291,600"
Darling Point,"(-33.8730723, 151.2376378)",2.8183387650232516,Chinta Kechil,Malay Restaurant,"5,291,600"
Darling Point,"(-33.8730723, 151.2376378)",2.8183387650232516,InterContinental Sydney Double Bay,Hotel,"5,291,600"
Darling Point,"(-33.8730723, 151.2376378)",2.8183387650232516,Bake Bar Organic Artisan Bakery,Bakery,"5,291,600"
Darling Point,"(-33.8730723, 151.2376378)",2.8183387650232516,Flavour of India,Indian Restaurant,"5,291,600"
Darling Point,"(-33.8730723, 151.2376378)",2.8183387650232516,Twenty One,Eastern European Restaurant,"5,291,600"
Darling Point,"(-33.8730723, 151.2376378)",2.8183387650232516,Murray Rose Pool,Beach,"5,291,600"
Darling Point,"(-33.8730723, 151.2376378)",2.8183387650232516,Little Jean,Café,"5,291,600"
Darling Point,"(-33.8730723, 151.2376378)",2.8183387650232516,St Honore Sourdough Bakery,Bakery,"5,291,600"
Darling Point,"(-33.8730723, 151.2376378)",2.8183387650232516,CHAR & CO,Brazilian Restaurant,"5,291,600"
Darling Point,"(-33.8730723, 151.2376378)",2.8183387650232516,Hayes Theatre,Theater,"5,291,600"
Darling Point,"(-33.8730723, 151.2376378)",2.8183387650232516,Cafe Two Ants,Café,"5,291,600"
Darling Point,"(-33.8730723, 151.2376378)",2.8183387650232516,Aldi,Supermarket,"5,291,600"
Darling Point,"(-33.8730723, 151.2376378)",2.8183387650232516,French Riviera Homemade Ice Cream,Ice Cream Shop,"5,291,600"
Darling Point,"(-33.8730723, 151.2376378)",2.8183387650232516,Lot19 Cafe,Café,"5,291,600"
Darling Point,"(-33.8730723, 151.2376378)",2.8183387650232516,Marta Osteria,Italian Restaurant,"5,291,600"
Darling Point,"(-33.8730723, 151.2376378)",2.8183387650232516,The Lookout,Café,"5,291,600"
Darling Point,"(-33.8730723, 151.2376378)",2.8183387650232516,Woolworths,Supermarket,"5,291,600"
Darling Point,"(-33.8730723, 151.2376378)",2.8183387650232516,Cosmopolitan Cafe,Café,"5,291,600"
Darling Point,"(-33.8730723, 151.2376378)",2.8183387650232516,Royal Oak Hotel,Bar,"5,291,600"
Darling Point,"(-33.8730723, 151.2376378)",2.8183387650232516,Saké,Japanese Restaurant,"5,291,600"
Darling Point,"(-33.8730723, 151.2376378)",2.8183387650232516,Anytime Fitness,Gym,"5,291,600"
Darling Point,"(-33.8730723, 151.2376378)",2.8183387650232516,Dan Murphy's,Liquor Store,"5,291,600"
Darling Point,"(-33.8730723, 151.2376378)",2.8183387650232516,Cafe Mia,Café,"5,291,600"
Darling Point,"(-33.8730723, 151.2376378)",2.8183387650232516,The Golden Sheaf,Pub,"5,291,600"
Darling Point,"(-33.8730723, 151.2376378)",2.8183387650232516,Mrs. Sippy,Cocktail Bar,"5,291,600"
Darling Point,"(-33.8730723, 151.2376378)",2.8183387650232516,Rushcutters Bay Park Kiosk,Café,"5,291,600"
Darling Point,"(-33.8730723, 151.2376378)",2.8183387650232516,Spice Market,Thai Restaurant,"5,291,600"
